"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"J1291_1","0.684846124","0.332164654","0.441241397","0.320348007","0.239449422","2.474483833","0.351382937","0.17971692","0.554733152","0.277106869","1.20438904","2.412543825","1.180625893","0.514868199","0.243474873","0.277236723","0.440981691","2.36579665","3.371250487","0.567328918","0.365536943","0.300090897","0.178807947","0.938189845","0.780807687","0.234774705","0.187378263","3.709518244","0.245033113","1.067523698","0.258018439","0.304376055","0.26918582","0.689390988","0.864692897","0.665238281","1.405012336","0.303596935","1.523828074","0.488637839","0.866642521","0.114523723","0.623180007","0.135458167","0.17573343","0.1260464946666666","S/C","0.303947845","1.344585295","0.134588917","0.154002173","0.108221659","Ts65Dn","0.19268381","0.113074973","0.292285404","0.234914886","0.499166968","0.204563564","0.29735603","0.827019196","2.265990583","0.2684067","0.153712423","0.631437885","0.214849692","0.141760232","0.315972474","0.412413972","0.339224919","Saline","1.309090909","t-SC-s","0.186961246","1.377399493","0.1074696356666666","0.154943861","0.747700109","0.697312037","2.538645418","0.114523723"
"3525_7","0.772541986","0.42996902","0.535300832","0.383499103","0.345997065","2.449861406","0.416109571","0.211478885","0.677645524","0.382194684","1.151475624","2.818196641","1.254198598","0.60345671","0.296755258","0.328713517","0.543127344","2.470895157","4.552258275","0.670634274","0.510516876","0.416761781","0.181803359","0.548018914","0.823740421","0.289091798","0.201858797","6.381705527","0.244741562","1.401760965","0.426707973","0.363932822","0.344692646","0.891081037","0.850644057","0.730474482","1.753790967","0.425403555","2.172672428","0.520300016","1.464908319","0.128082377","0.231234757","0.170716286","0.198988348","0.111823683","S/C","0.300605185","1.175503568","0.160148135","0.178303676","0.113720531","Ts65Dn","0.182639328","0.12663716","0.147954114","0.191671936","0.476018427","0.167825851","0.304489206","0.931713486","2.328877247","0.381379423","0.163309547","0.413332129","0.23141541","0.14967031","0.474573209","0.514104027","0.210821064","Saline","1.410261042","t-SC-s","0.192665523","1.528949508","0.121217596","0.163580526","0.910486858","0.694929072","2.637882757","0.128082377"
"3521_1","0.829613095","0.453290344","0.475777116","0.441881614","0.657324735","2.802662037","0.378968254","0.193452381","0.524140212","0.78422619","2.007440476","3.591683201","1.571428571","1.00380291","0.273726852","0.350859788","0.498015873","2.705605159","4.760085979","0.58953373","0.421626984","0.391286376","0.186507937","0.36235119","0.890376984","0.222056878","0.196015212","3.923115079","0.277695106","1.932787698","1.128637566","0.321345899","0.295965608","0.782407407","0.939484127","0.772900132","1.699570106","0.415674603","1.995039683","0.430142196","1.81176833","0.123888742","0.19448112","0.120764017","0.16948332","0.093609717","C/S","0.322946924","1.461403046","0.130798345","0.162529707","0.111785934","Control","0.227004665","0.120896048","0.11926767","0.134363172","0.449916381","0.202050876","0.309875891","1.055584896","2.172476014","0.31588955","0.151747205","0.580186603","0.256183435","0.14021653","0.466332189","0.428984788","0.211865153","Memantine","1.158524778","c-CS-m","0.201962855","1.57530147","0.10456826","0.173796321","0.928395388","0.249917328","1.733958278","0.123888742"
"3483_12","0.502160761","0.298530683","0.397234226","0.247709594","0.298184961","1.562662057","0.302160761","0.147277442","0.264822818","0.375280899","0.891443388","1.590492653","1.04079516","0.584961106","0.199135696","0.205012965","0.326188418","1.780466724","2.591702679","0.318755402","0.310976664","0.269490061","0.136387208","0.277787381","0.549524633","0.17355229","0.145375972","1.92031115","0.179429559","1.14295592","0.411754538","0.228349179","0.210717373","0.324805532","0.640449438","0.409334486","1.148660328","0.301815039","1.564909248","0.413656007","0.794703436","0.101444517","0.380389582","0.146749836","0.156270519","0.119829284","C/S","0.291639308","1.158896914","0.165791202","0.124316043","0.12770847","Ts65Dn","0.181987306","0.091376669","0.195119282","0.175530751","0.43160429","0.172138323","0.280477128","0.811993872","1.644998906","0.25514261","0.165900635","0.489056686","0.206828628","0.171919457","0.306741081","0.379948142","0.195009849","Saline","1.057999562","t-CS-s","0.144561173","1.124425476","0.132523528","0.148391333","0.717771941","0.570095073","2.423177938","0.101444517"
"3530_8","0.738853503","0.337977707","0.428144904","0.292993631","0.267515924","2.274880573","0.418988854","0.212380573","0.577627389","0.274880573","1.049363057","2.282842357","1.142714968","0.522492038","0.254179936","0.29339172","0.456011146","2.603702229","4.332404459","0.616640127","0.445063694","0.300756369","0.179936306","0.520501592","0.776871019","0.267515924","0.202229299","5.87758758","0.217356688","1.270899682","0.320660828","0.361066879","0.302149682","0.849920382","0.887937898","0.852308917","1.896297771","0.321058917","1.207404459","0.436703822","1.212815534","0.143559871","0.07197411","0.156634304","0.171521036","0.150550162","S/C","0.296828479","1.114174757","0.191456311","0.171262136","0.106796117","Ts65Dn","0.229385113","0.110938511","0.140194175","0.206731392","0.582912621","0.170485437","0.299935275","0.945501618","2.844401294","0.287022293","0.15184466","0.325566343","0.227831715","0.190420712","0.419546926","0.414410828","0.149644013","Memantine","1.529061489","t-SC-m","0.1997411","1.501229773","0.12802589","0.14368932","0.825501618","0.392914013","1.638834951","0.143559871"
"3530_7","0.721311475","0.358811475","0.435040984","0.307172131","0.292827869","2.349385246","0.435860656","0.202254098","0.574385246","0.283811475","1.095901639","2.311065574","1.160655738","0.542622951","0.265778689","0.297540984","0.482581967","2.68852459","4.158811475","0.629713115","0.453893443","0.3","0.192622951","0.541188525","0.803893443","0.281147541","0.207377049","6.031557377","0.226229508","1.288729508","0.30942623","0.378688525","0.31352459","0.85307377","0.947131148","0.894057377","1.92602459","0.33852459","1.247745902","0.422540984","1.104710733","0.138697988","0.071848057","0.152192928","0.174809446","0.136823691","S/C","0.294014744","1.086092715","0.184180932","0.15744096","0.112707735","Ts65Dn","0.214919405","0.101836811","0.146445083","0.206422592","0.559790079","0.17256029","0.280769711","0.944020992","2.784330876","0.284221311","0.138573035","0.316006498","0.22903911","0.172935149","0.416343871","0.40102459","0.145445458","Memantine","1.436086468","t-SC-m","0.190178683","1.472072973","0.117955767","0.142821442","0.782456579","0.416803279","1.550793452","0.138697988"
"J3295_7","0.651062519","0.295811518","0.394825993","0.290575916","0.259778257","2.175238682","0.342931937","0.180628272","0.524946104","0.318447798","1.041884817","2.218509393","1.073452418","0.509701263","0.238989837","0.279642747","0.400677549","2.314752079","3.041114875","0.563751155","0.334154604","0.281490607","0.170773021","0.967508469","0.728364644","0.229134586","0.175854635","2.881429011","0.206036341","1.088389282","0.305820758","0.299661226","0.277024946","0.645826917","0.850015399","0.570834617","1.367570065","0.285802279","1.271943332","0.431783184","0.801542005","0.127866226","0.549514369","0.172424151","0.178632222","0.132276377","S/C","0.322118754","1.340742966","0.192350055","0.163812957","0.127365575","Ts65Dn","0.215580254","0.135676379","0.307199359","0.269950936","0.564033243","0.21898468","0.341544007","0.90537699","2.482727546","0.251000924","0.180234305","0.66286172","0.236307199","0.156403324","0.405126665","0.365722205","0.402022629","Saline","1.196054871","t-SC-s","0.196455392","1.410533694","0.127265445","0.163913087","0.881045359","0.561749307","2.49714629","0.127866226"
"3477_5","0.705309024","0.483201468","0.439743149","0.389175553","0.457975003","2.543400986","0.372893017","0.195734434","0.623437679","0.512785231","1.476206857","3.001719986","1.417612659","0.730650155","0.260291251","0.306157551","0.520353171","2.514046554","5.070519436","0.599816535","0.422313955","0.404540764","0.16752666","0.384015595","0.805641555","0.271872492","0.188625158","4.548216948","0.238390093","1.689829148","0.800825593","0.370599702","0.312349501","0.809998853","0.864350419","1.064786148","1.748538012","0.421167297","2.38871689","0.514734549","2.022946247","0.124239351","0.313197262","0.153222019","0.190542596","0.114984787","C/S","0.3019143","1.366823022","0.154982252","0.151052231","0.125633874","Control","0.192761156","0.124936613","0.184140467","0.158838068","0.418990872","0.181668357","0.326064909","0.842101927","1.942254057","0.373695677","0.155806288","0.368027383","0.222806795","0.137043611","0.385775862","0.500630662","0.173744929","Saline","1.04773073","c-CS-s","0.163159229","1.527256592","0.114604462","0.163666329","0.719574037","0.447196422","2.005070994","0.124239351"
"50810F_10","0.637300178","0.390053286","0.48348135","0.329662522","0.556660746","1.804262877","0.514031972","0.246891652","0.678507993","0.413499112","0.952042629","2.313321492","1.048312611","0.545293073","0.307282416","0.336056838","0.467850799","2.240142096","3.707992895","0.555595027","0.364120782","0.336412078","0.255417407","0.451154529","0.222024867","0.306927176","0.258259325","3.818117229","0.284547069","1.625577265","0.597158082","0.346358792","0.359147425","0.795381883","0.773357016","0.735346359","0.337477798","0.482060391","1.13357016","0.512255773","0.806102575","0.094784679","0.093702662","0.135897584","0.174637524","0.1467498739999999","C/S","0.281540792","1.428478684","0.1608197663333333","0.135035707","0.17117507","Control","0.183726466","0.093702662","0.1211359843333333","0.193206941","0.393637741","0.169660247","0.267258169","0.751136118","1.969919931","0.374422735","0.206448821","0.590564813","0.206448821","0.191949794","0.353386713","0.443694494","0.139580177","Saline","1.197576282","c-CS-s","0.11793984","1.157541658","0.134819303","0.203419173","0.639904783","0.251154529","0.968837914","0.094784679"
"365_3","0.764135321","0.394014668","0.361603974","0.355216466","0.249231133","2.474331677","0.341850012","0.177903951","0.536905607","0.316773125","1.465578424","3.191506979","1.284362432","0.530754672","0.240951029","0.312041637","0.458244618","2.56422995","4.484622664","0.560089898","0.415306364","0.315945115","0.161107168","0.739176721","0.747220251","0.226756565","0.179441684","4.813697658","0.231724627","1.776200615","0.361249113","0.365862314","0.30009463","0.880884788","0.937307783","0.995268512","1.764845044","0.344570617","1.319730305","0.438372368","1.234228233","0.125574579","0.143561388","0.124175605","0.205515955","0.110094888","S/C","0.291186463","0.960229165","0.176070881","0.156352009","0.106588502","Control","0.218040104","0.103057758","0.1746175846666666","0.1748515873333333","0.528678969","0.205182866","0.26873626","1.256212111","2.45306775","0.298438609","0.139897409","0.359336487","0.186663114","0.148957431","0.497901539","0.400165602","0.179601625","Memantine","1.424155619","c-SC-m","0.192725335","1.570714809","0.105056292","0.134834455","0.881886616","0.353442158","1.582972487","0.125574579"
"3480_9","0.418303122","0.352719033","0.361278953","0.299093656","0.238670695","2.050981873","0.296198389","0.144008056","0.503776435","0.294436052","0.790281974","2.558660624","1.180513595","0.462613293","0.189325277","0.194108761","0.431143001","2.218403827","3.944486405","0.5","0.344284995","0.323136959","0.124748238","0.280337362","0.632678751","0.160246727","0.126007049","3.346676737","0.15835851","0.999748238","0.420317221","0.227467271","0.212361531","0.662260826","0.800981873","0.768001007","1.473942598","0.336983887","2.140986908","0.359642497","1.720733973","0.115438216","0.121244967","0.125348405","0.180164138","0.107308764","C/S","0.272220502","1.716630536","0.141917002","0.152291731","0.106689378","Control","0.228863425","0.114199443","0.10514091","0.137736141","0.484670177","0.171337876","0.297150821","0.752167854","2.079436358","0.27051863","0.139516878","0.30682874","0.208423661","0.142691236","0.401594921","0.374370594","0.138045835","Saline","0.989393001","c-CS-s","0.141684732","1.518349334","0.121399814","0.147956024","0.856689378","0.373867069","1.808996593","0.115438216"
"3488_13","0.746109959","0.360736515","0.330653527","0.264522822","0.254927386","1.598807054","0.346991701","0.159491701","0.608661826","0.245072614","0.980549793","1.501037344","0.734180498","0.355809129","0.207728216","0.222251037","0.51063278","2.001815353","2.51996888","0.613589212","0.568724066","0.260373444","0.164678423","0.849325726","0.480290456","0.226141079","0.184906639","2.207209544","0.177904564","1.589211618","0.288122407","0.242479253","0.234180498","0.728993776","0.739107884","0.627852697","1.286307054","0.294605809","0.837914938","0.378630705","0.848645869","0.121357559","0.096331848","0.179808022","0.143297909","0.15323963","S/C","0.222660267","0.904696606","0.219917724","0.158896126","0.111758656","Control","0.212547137","0.104559479","0.163009942","0.201234145","0.63129928","0.13969832","0.276311279","0.758827563","2.142440864","0.324948133","0.153068221","0.246143298","0.292080905","0.185807336","0.372643126","0.387966805","0.170209119","Saline","1.107302023","c-SC-s","0.156667809","1.33493315","0.123414467","0.139869729","0.736030168","0.405082988","0.992286596","0.121357559"
"3522_14","0.540175557","0.306099482","0.39455323","0.290119289","0.500112537","1.778753095","0.417960837","0.204816565","0.545127166","0.483457124","0.891964889","1.797434166","1.151474229","0.636506865","0.254557731","0.252081927","0.368669818","2.019131218","3.21156876","0.483682197","0.309250506","0.360567184","0.188161152","0.309025433","0.666666667","0.236776953","0.196713932","5.491334684","0.205941931","1.418636057","0.539050191","0.298897142","0.28021607","0.571910871","0.677920324","0.53612424","1.329056944","0.329282017","2.079900968","0.514517218","1.056353768","0.111909323","0.283844189","0.193326948","0.167784163","0.173850575","C/S","0.287356322","1.462324393","0.230363985","0.144157088","0.134738186","Ts65Dn","0.181832695","0.095945083","0.203384419","0.264687101","0.436941252","0.16091954","0.276500639","0.611749681","1.917624521","0.275489534","0.219189017","0.500957854","0.230363985","0.1449553","0.420657727","0.397479181","0.177203065","Memantine","1.255268199","t-CS-m","0.133301405","1.216954023","0.147988506","0.199074074","0.852809706","0.574161603","2.133939974","0.111909323"
"3479_8","0.064448052","0.339285714","0.376623377","0.322077922","0.359090909","2.051298701","0.328571429","0.166071429","0.559090909","0.384090909","0.8388656676666667","2.467532468","1.254383117","0.559090909","0.055844156","0.2142829726666666","0.442694805","2.165422078","3.720292208","0.526785714","0.375","0.381493506","0.151298701","0.307142857","0.648214286","0.075487013","0.06461039","2.480357143","0.177597403","1.303571429","0.480357143","0.05211039","0.056818182","0.676136364","0.732467532","0.49025974","1.397564935","0.333116883","2.106818182","0.095941558","1.472189349","0.115483235","0.147633136","0.191065388","0.170019724","0.1462246213333333","C/S","0.292011834","1.515384615","0.1915134103333333","0.148422091","0.121301775","Control","0.250986193","0.133629191","0.134023669","0.175147929","0.474753452","0.152465483","0.307790927","0.671696252","2.131360947","0.321753247","0.144970414","0.388560158","0.228796844","0.143688363","0.44566075","0.398376623","0.148915187","Saline","0.994674556","c-CS-s","0.157988166","1.256114398","0.119625247","0.155621302","0.856311637","0.717694805","2.446942801","0.115483235"
"3491_1","0.831301845","0.401726765","0.499576773","0.383866599","0.306670052","3.077535128","0.351786017","0.184780769","0.575842221","0.45099035","1.90435077","3.581344168","1.234890808","0.714660572","0.252412392","0.353224987","0.456830879","2.598103944","4.396478754","0.57313357","0.472490266","0.41069917","0.157863552","0.79473506","0.827746741","0.267902489","0.185373286","5.415185373","0.283561876","1.337650245","0.481293381","0.374386321","0.337650245","0.855679702","0.960809209","0.998222448","1.796427967","0.396394109","1.696038598","0.577619773","1.41166212","0.12936547","0.263381478","0.153870232","0.185887403","0.120556276","S/C","0.324732818","1.380807584","0.163752627","0.17448464","0.118007423","Ts65Dn","0.227608103","0.139963332","0.168313733","0.172248804","0.498457273","0.216071189","0.297768636","1.363815231","2.266064482","0.366006433","0.165407146","0.439118186","0.238161248","0.142422752","0.570540625","0.471474522","0.279077047","Saline","1.414300407","t-SC-s","0.207217279","2.134150159","0.117828556","0.18606627","0.946384653","0.430082952","2.639985691","0.12936547"
"3507_3","0.755628854","0.349060663","0.402552703","0.341173096","0.346192457","2.613796071","0.373010182","0.160476122","0.569195468","0.433099097","1.403413165","3.561451312","1.258138534","0.635594436","0.253262584","0.258281945","0.469238491","2.710598021","5.231464219","0.592571347","0.351642048","0.304603471","0.158611788","0.317797218","0.832496773","0.219991395","0.173239639","2.451168794","0.222572781","1.4735408","0.683493475","0.333715761","0.243797505","0.794779865","1.017065825","0.762799369","1.856159472","0.423203786","1.317940628","0.365983078","1.4985764","0.116339766","0.124011389","0.136032901","0.172097438","0.1336529116666666","C/S","0.303464094","1.670120215","0.1972149323333333","0.154065169","0.120452388","Control","0.285510914","0.152246125","0.1378935593333333","0.158177792","0.615944321","0.213540019","0.284087314","1.217810819","2.444479595","0.284382619","0.151455236","0.574106295","0.224454287","0.133027523","0.466782664","0.420622401","0.19266055","Memantine","1.147975324","c-CS-m","0.206501107","1.828693451","0.115390699","0.157545081","0.888010123","0.154166069","0.931034483","0.116339766"
"3516_7","0.691435972","0.297393557","0.301117047","0.250930873","0.191840699","1.799579084","0.304031083","0.170147321","0.485996438","0.210781933","1.119151692","1.746478873","0.715719605","0.338513842","0.195240408","0.209486806","0.408612595","1.898332524","3.018779343","0.532459123","0.435324591","0.284442286","0.14068318","0.628784199","0.517888943","0.194916626","0.154929577","3.080135988","0.187793427","0.895256597","0.256597054","0.247045491","0.230208839","0.683341428","0.773514651","0.656953214","1.32361988","0.26145378","0.780152177","0.422049539","0.928250618","0.129126432","1.086570851","0.160004491","0.15674826","0.146979564","S/C","0.251628116","1.034807995","0.215472715","0.172131148","0.127105322","Control","0.243992814","0.12732989","0.419502367","0.346058837","0.665618684","0.155737705","0.26543903","0.851336178","2.279025376","0.298850575","0.180440153","0.482259151","0.201661801","0.171569728","0.406130698","0.327505261","0.473276443","Saline","1.107006512","c-SC-s","0.163036155","1.537615091","0.128452728","0.147877835","0.697507298","0.318601263","1.229957332","0.129126432"
"3414_10","0.482329244","0.28218275","0.428859183","0.301043765","0.566196667","1.984068852","0.313678813","0.178538729","0.530488921","0.602819996","0.837575536","2.126350485","1.379234572","0.835561253","0.25379967","0.255264604","0.34389306","2.133125801","3.064457059","0.489287676","0.276139901","0.304522981","0.185497162","0.305255448","0.709027651","0.215345175","0.184764695","1.985533785","0.204907526","1.703167918","0.822926204","0.254715254","0.251968504","0.600256363","0.7172679","0.39846182","1.291155466","0.264603552","1.478300678","0.474088995","0.778563941","0.103773585","0.15408805","0.138233753","0.169680294","0.1138199176666666","C/S","0.275681342","1.664832285","0.141378407","0.144392034","0.108228512","Ts65Dn","0.206498952","0.099449686","0.1235587","0.154219078","0.418632075","0.155660377","0.270702306","0.803721174","2.652122642","0.241530855","0.149109015","0.330581761","0.196933962","0.121855346","0.367924528","0.335286578","0.183176101","Memantine","1.007337526","t-CS-m","0.173611111","1.238207547","0.105326156","0.162866876","0.891116352","0.4312397","1.822720126","0.103773585"
"3534_5","0.703555941","0.376235906","0.47111882","0.31951431","0.359930616","2.515177797","0.383521249","0.189418907","0.615784909","0.40312229","1.103902862","2.432437121","1.25481353","0.66764961","0.255854293","0.285862966","0.476843018","2.572072853","4.238508239","0.58057242","0.439202082","0.300954033","0.186470078","0.595490026","0.812142238","0.273720729","0.204683435","5.249956635","0.244579358","1.392541197","0.48065915","0.383000867","0.324891587","0.886383348","0.931830009","0.948135299","1.876669558","0.328360798","1.292454467","0.447007806","1.288851684","0.136202482","0.0710065","0.120642111","0.173823124","0.112763443","S/C","0.275654914","1.031219224","0.1408312","0.161118771","0.091491038","Ts65Dn","0.203171164","0.103506007","0.1798365196666666","0.2210472043333333","0.529249557","0.175300374","0.27082923","1.067461099","2.568938349","0.307718994","0.116899744","0.331298011","0.201792397","0.156293086","0.433326768","0.443018213","0.154618869","Memantine","1.45893244","t-SC-m","0.215875517","1.726117786","0.098975773","0.128619263","0.820858775","0.408326106","1.778412448","0.136202482"
"3418_12","0.581005587","0.45198191","0.419260442","0.295291301","0.219739292","1.673051343","0.350625166","0.178504922","0.691407289","0.265762171","0.948124501","1.49933493","0.804735302","0.398244214","0.214950785","0.258047353","0.529396116","1.913008779","2.715349827","0.625432296","0.592178771","0.313913275","0.163341314","0.758446395","0.508645916","0.253790902","0.198723065","2.067039106","0.193136472","1.209630221","0.265762171","0.294227188","0.288906624","0.823357276","0.750997606","0.651503059","1.287576483","0.376163873","0.870444267","0.383080607","1.072565245","0.135264163","0.900063654","0.1790392056666666","0.183004456","0.1598691003333333","S/C","0.253023552","0.802673456","0.2490823286666666","0.172183323","0.142106938","Ts65Dn","0.187141948","0.128898791","0.4077227566666666","0.382081477","0.530076384","0.15547422","0.296944621","0.736791852","1.974856779","0.441872839","0.234563972","0.287078294","0.221037556","0.20050923","0.396562699","0.501463155","0.419478039","Memantine","1.214672183","t-SC-m","0.202100573","1.569541693","0.159293444","0.154201146","0.718491407","0.52434158","1.408975175","0.135264163"
"50810E_9","0.582533438","0.308103855","0.489063729","0.305586153","0.391030685","2.026435877","0.311880409","0.169158143","0.545082612","0.489535799","1.069708891","2.563650669","1.303855232","0.704956727","0.24343037","0.27804878","0.388512982","2.220456334","3.640912667","0.471439811","0.294099135","0.310621558","0.157828482","0.304012589","0.729189614","0.209913454","0.173092054","2.44563336","0.200786782","1.317702596","0.55436664","0.297403619","0.257592447","0.644059795","0.701652242","0.5693155","1.424232887","0.326829268","1.896302124","0.449881983","1.33418199","0.110042433","0.273455917","0.162564828","0.197454031","0.125035361","C/S","0.35106082","1.666760962","0.170391325","0.147854785","0.133427628","Ts65Dn","0.190004715","0.114851485","0.181235266","0.196793965","0.417067421","0.204148986","0.307402169","0.797642621","2.232343234","0.266404406","0.166808109","0.52758133","0.213955681","0.151532296","0.538991042","0.388827695","0.187930222","Saline","1.203017445","t-CS-s","0.125035361","1.401225837","0.119471947","0.177369165","0.843564356","0.356726987","2.147194719","0.110042433"
"3419_15","0.585080148","0.30487053","0.299630086","0.272194821","0.386868064","1.452527744","0.401048089","0.226263872","0.598335388","0.196670777","0.855425401","1.537916153","0.82244143","0.36405672","0.244143033","0.266337855","0.424475956","1.720406905","2.205302096","0.566276202","0.425709001","0.300863132","0.229963009","0.738286067","0.545622688","0.295314427","0.252774353","3.852034525","0.232737361","1.316584464","0.313810111","0.349876695","0.36621455","0.772194821","0.670160296","0.81134402","1.202836005","0.301171393","0.961467324","0.462392109","0.922637467","0.122827898","0.288978815","0.2041337523333333","0.16067603","0.1895270983333333","S/C","0.214948822","1.126874554","0.239704832","0.161152107","0.119495358","Control","0.175672459","0.088312307","0.238990716","0.298438802","0.648417044","0.135920019","0.309212092","0.826707927","2.185670079","0.326448829","0.179004999","0.297310164","0.198762199","0.197572007","0.432992145","0.361590629","0.263032611","Memantine","1.488217091","c-SC-m","0.174958343","1.547250655","0.129016901","0.154487027","0.832896929","0.432490752","1.871221138","0.122827898"
"3415_9","0.657583893","0.373691275","0.379463087","0.30590604","0.419731544","2.090067114","0.326577181","0.151946309","0.532885906","0.508724832","1.113825503","2.408993289","1.314496644","0.655302013","0.22295302","0.240134228","0.465234899","2.415704698","4.33852349","0.563892617","0.42295302","0.340939597","0.135436242","0.298120805","0.666979866","0.206711409","0.154362416","3.82966443","0.173959732","1.430067114","0.690604027","0.288724832","0.231275168","0.712885906","0.882013423","0.827651007","1.615302013","0.341879195","2.094228188","0.488724832","1.472317615","0.125052349","0.11273976","0.147834827","0.178993216","0.113326074","C/S","0.287461261","1.509004104","0.167853254","0.164837926","0.124884831","Control","0.261998492","0.120110562","0.119859285","0.156126979","0.539241142","0.19365106","0.354636067","0.844375576","2.430856856","0.293691275","0.156713293","0.418376748","0.241645029","0.158891029","0.441829299","0.38966443","0.188709272","Memantine","1.188122958","c-CS-m","0.18234358","1.603484379","0.130161655","0.160901248","0.98215931","0.381208054","2.050590502","0.125052349"
"50810F_9","0.695688926","0.382924768","0.376725838","0.336996337","0.489151874","2.149901381","0.463792618","0.199774584","0.663848972","0.446604677","0.969568893","2.480135249","1.088475627","0.555649479","0.285432516","0.306001691","0.424063116","2.267962806","3.794308256","0.539588617","0.346012961","0.313045928","0.233868695","0.357001972","0.732882502","0.282614821","0.199492815","3.978303748","0.263736264","1.509721048","0.645533953","0.334742181","0.338405185","0.782755706","0.82107636","0.71682164","1.574528036","0.466046774","1.370808679","0.476754015","0.77380137","0.108390411","0.099315068","0.142061354","0.17380137","0.1292349626666666","C/S","0.316438356","1.433219178","0.1663061606666666","0.147945205","0.136815068","Control","0.189041096","0.102910959","0.129549983","0.1951462513333333","0.425513699","0.172089041","0.255821918","0.835616438","2.106678082","0.332206255","0.181849315","0.605136986","0.165582192","0.163356164","0.360958904","0.383770076","0.144178082","Saline","1.111986301","c-CS-s","0.12619863","1.232876712","0.10119863","0.205136986","0.667636986","0.234432234","0.957876712","0.108390411"
"3491_14","0.703177258","0.35493311","0.456730769","0.362458194","0.349707358","2.068561873","0.388586957","0.222198997","0.635660535","0.411998328","1.043478261","2.325041806","1.127717391","0.536162207","0.289088629","0.316053512","0.468018395","2.115593645","2.903846154","0.536162207","0.402801003","0.406772575","0.191680602","0.606814381","0.722826087","0.300585284","0.239130435","5.220735786","0.261078595","1.305392977","0.464464883","0.378971572","0.345735786","0.788879599","0.781145485","0.741638796","1.449832776","0.383779264","1.971780936","0.595735786","1.068576499","0.114843453","0.192039549","0.182025605","0.172518697","0.174927114","S/C","0.294460641","1.251869692","0.207884396","0.145772595","0.127519331","Ts65Dn","0.178349601","0.110153378","0.17530739","0.266446951","0.516034985","0.146659906","0.262897706","0.749017619","1.978324249","0.344063545","0.195335277","0.290657878","0.25617949","0.143744454","0.460134364","0.442934783","0.179743947","Saline","1.416909621","t-SC-s","0.160096337","1.828622132","0.154265433","0.181898846","0.92838129","0.442934783","2.363924452","0.114843453"
"3507_6","0.700610998","0.331636117","0.384080109","0.326544467","0.346401901","2.39035981","0.364392396","0.158180584","0.558893415","0.400033944","1.19874406","3.526306857","1.263408011","0.584691107","0.249151392","0.272742702","0.458078751","2.490325866","4.56245757","0.566021724","0.335369993","0.291072641","0.153088934","0.309572301","0.771384929","0.227936185","0.172437203","2.200610998","0.211133741","1.441446029","0.655974202","0.330617787","0.24490835","0.770196877","0.926849966","0.663781399","1.748642227","0.399015614","1.249490835","0.378649016","1.243620655","0.118344384","0.118645771","0.155314446","0.16114125","0.1458882063333333","C/S","0.298372514","1.585392807","0.1832205263333333","0.154510749","0.121961021","Control","0.288929074","0.147177014","0.1265712556666666","0.184348001","0.590114527","0.185553546","0.281997187","1.111814346","2.360357645","0.282077393","0.153807515","0.526321077","0.218002813","0.142354832","0.498292144","0.398336728","0.178018887","Memantine","1.143962226","c-CS-m","0.205143661","1.751959011","0.114526823","0.157926462","0.857846092","0.160386965","0.951175407","0.118344384"
"3426_12","0.630458125","0.341088046","0.405511811","0.301539012","0.344667144","1.912491052","0.368468146","0.206692913","0.590730136","0.365604868","1.013421618","2.131889764","1.161238368","0.599498926","0.275948461","0.314423765","0.431102362","2.062813171","2.952576951","0.546528275","0.44380816","0.310128848","0.180207588","0.578382248","0.669470293","0.248568361","0.198818898","3.069434503","0.226735863","1.220472441","0.436471009","0.351288475","0.29599141","0.687544739","0.738725841","0.660164639","1.234788833","0.359520401","1.414101646","0.532748747","1.045966004","0.12173809","0.260593728","0.172492219","0.192722049","0.120181949","S/C","0.332774719","1.520110127","0.166267656","0.158965765","0.130476418","Ts65Dn","0.192841752","0.117787886","0.173689251","0.206128801","0.540938473","0.196432847","0.325592531","1.02860905","2.29351209","0.376879026","0.177759157","0.543571942","0.225640412","0.155015561","0.424227915","0.41750179","0.294110606","Saline","1.284654058","t-SC-s","0.195834331","1.694038784","0.110485995","0.187215705","1.031481925","0.476914817","2.533397175","0.12173809"
